date,year,side,entry,candle,d30_pts,d30_close_pts,prot_pts,mae_wick_pts,mae_wick_min,mae_close_pts,mfe_wick_pts,mfe_wick_min,gap_born_min,gap_far_below_entry_pts,c_min,dep2_min,dep2_pts,dep4_min,dep4_pts,dep6_min,dep6_pts,dep8_min,dep8_pts,dep12_min,dep12_pts
2018-08-16,2018,1,7415.2500,2.2500,-4.5000,-4.7500,-11.2500,-18.5000,27,-17.0000,5.7500,2,9.0000,8.7500,12.0000,6.0000,-12.7500,6.0000,-12.7500,26.0000,-16.7500,,-4.5000,,-4.5000
2018-08-17,2018,-1,7353.7500,1.7500,-3.5000,-3.5000,-12.7500,-28.5000,7,-27.0000,4.7500,2,1.0000,2.2500,4.0000,4.0000,-12.7500,4.0000,-12.7500,4.0000,-12.7500,5.0000,-18.7500,6.0000,-23.7500
2018-08-20,2018,-1,7394.0000,1.2500,24.7500,24.7500,-9.2500,-12.2500,4,-9.5000,33.5000,25,1.0000,6.2500,3.0000,2.0000,-4.7500,3.0000,-9.2500,3.0000,-9.2500,,24.7500,,24.7500
2018-08-21,2018,1,7412.7500,1.2500,12.7500,12.5000,-11.0000,-12.5000,8,-11.0000,16.2500,22,1.0000,9.5000,8.0000,3.0000,-4.5000,4.0000,-6.2500,8.0000,-11.0000,8.0000,-11.0000,,12.7500
2018-08-22,2018,1,7398.5000,1.5000,-12.0000,-11.5000,-4.0000,-17.2500,30,-11.5000,17.7500,5,1.0000,1.7500,21.0000,21.0000,-4.0000,28.0000,-7.2500,30.0000,-12.0000,,-12.0000,,-12.0000
2018-08-23,2018,1,7431.5000,1.0000,29.2500,29.0000,29.2500,-0.2500,1,3.0000,37.5000,21,1.0000,1.2500,,,29.2500,,29.2500,,29.2500,,29.2500,,29.2500
2018-08-24,2018,1,7454.2500,1.1250,14.7500,14.7500,14.7500,-4.0000,5,0.0000,20.7500,29,29.0000,-2.2500,,,14.7500,,14.7500,,14.7500,,14.7500,,14.7500
2018-08-27,2018,1,7537.5000,1.0000,7.7500,8.0000,7.7500,-19.7500,7,-13.5000,8.7500,30,27.0000,2.0000,,1.0000,-2.7500,4.0000,-12.2500,4.0000,-12.2500,4.0000,-12.2500,4.0000,-12.2500
2018-08-28,2018,-1,7586.0000,1.5000,-3.7500,-4.0000,-3.7500,-11.2500,3,-9.2500,11.0000,21,6.0000,7.0000,,2.0000,-4.5000,3.0000,-9.2500,3.0000,-9.2500,,-3.7500,,-3.7500
2018-08-29,2018,1,7594.2500,1.2500,12.0000,11.5000,7.5000,-2.0000,1,-1.5000,19.5000,10,9.0000,-8.2500,14.0000,,12.0000,,12.0000,,12.0000,,12.0000,,12.0000
2018-08-30,2018,1,7661.2500,1.7500,-6.0000,-6.2500,-13.7500,-18.7500,7,-17.2500,0.2500,1,13.0000,13.5000,18.0000,1.0000,-5.2500,4.0000,-7.2500,6.0000,-15.7500,6.0000,-15.7500,,-6.0000
2018-08-31,2018,1,7655.2500,1.3750,11.2500,11.5000,11.2500,-1.0000,3,-0.2500,16.7500,21,1.0000,4.2500,,,11.2500,,11.2500,,11.2500,,11.2500,,11.2500
2018-09-04,2018,1,7642.2500,1.2500,-27.0000,-27.0000,-27.0000,-55.5000,10,-53.5000,1.0000,1,24.0000,41.0000,,2.0000,-8.7500,2.0000,-8.7500,2.0000,-8.7500,3.0000,-24.7500,3.0000,-24.7500
2018-09-05,2018,-1,7609.5000,2.0000,63.0000,63.0000,63.0000,0.0000,1,4.7500,72.0000,30,2.0000,-0.7500,,,63.0000,,63.0000,,63.0000,,63.0000,,63.0000
2018-09-06,2018,-1,7521.7500,2.0000,15.0000,14.7500,15.0000,-15.2500,2,-12.0000,34.7500,10,4.0000,4.0000,,1.0000,-11.7500,1.0000,-11.7500,,15.0000,,15.0000,,15.0000
2018-09-07,2018,-1,7402.5000,3.5000,-70.5000,-70.5000,-42.2500,-79.7500,25,-74.5000,0.0000,1,11.0000,32.2500,16.0000,1.0000,-9.2500,2.0000,-20.5000,7.0000,-26.0000,8.0000,-35.7500,16.0000,-42.2500
2018-09-10,2018,-1,7454.0000,1.3750,15.0000,15.2500,15.0000,-5.7500,3,-0.7500,21.5000,21,1.0000,5.7500,,,15.0000,,15.0000,,15.0000,,15.0000,,15.0000
2018-09-11,2018,-1,7410.2500,1.7500,-46.7500,-46.2500,-21.2500,-56.0000,25,-54.5000,5.7500,2,1.0000,13.5000,6.0000,2.0000,-4.2500,3.0000,-7.2500,6.0000,-21.2500,6.0000,-21.2500,6.0000,-21.2500
2018-09-12,2018,1,7502.0000,1.5000,-19.5000,-19.5000,-24.5000,-37.5000,28,-36.2500,4.2500,1,1.0000,7.5000,3.0000,3.0000,-24.5000,3.0000,-24.5000,3.0000,-24.5000,3.0000,-24.5000,3.0000,-24.5000
2018-09-13,2018,1,7574.7500,1.2500,25.7500,25.7500,25.7500,-4.5000,2,-0.2500,32.7500,14,1.0000,2.0000,,,25.7500,,25.7500,,25.7500,,25.7500,,25.7500
2018-09-14,2018,-1,7589.2500,1.5000,-14.0000,-14.0000,-14.0000,-23.5000,10,-22.0000,6.2500,1,13.0000,21.7500,,2.0000,-4.5000,3.0000,-8.7500,4.0000,-11.2500,5.0000,-14.2500,10.0000,-21.7500
2018-09-17,2018,-1,7554.5000,1.0000,37.2500,37.2500,37.2500,-12.0000,1,-8.5000,42.7500,29,3.0000,0.0000,,1.0000,-8.5000,1.0000,-8.5000,1.0000,-8.5000,1.0000,-8.5000,,37.2500
2018-09-18,2018,1,7494.5000,2.8750,33.7500,33.7500,33.7500,-2.5000,1,5.2500,35.2500,25,1.0000,8.0000,,,33.7500,,33.7500,,33.7500,,33.7500,,33.7500
2018-09-19,2018,1,7544.7500,1.5000,-38.2500,-37.7500,-8.5000,-52.5000,24,-50.7500,1.2500,2,1.0000,7.7500,2.0000,2.0000,-8.5000,2.0000,-8.5000,4.0000,-14.2500,4.0000,-14.2500,6.0000,-28.2500
2018-09-20,2018,-1,7571.5000,1.5000,-24.2500,-24.7500,-5.7500,-28.2500,30,-24.7500,18.7500,2,3.0000,-1.2500,9.0000,1.0000,-4.7500,11.0000,-8.5000,12.0000,-9.7500,29.0000,-24.2500,29.0000,-24.2500
2018-09-21,2018,-1,7620.2500,1.8750,8.5000,8.5000,8.5000,-14.2500,9,-12.7500,13.7500,28,20.0000,4.2500,,2.0000,-4.2500,7.0000,-12.2500,7.0000,-12.2500,,8.5000,,8.5000
2018-09-24,2018,-1,7485.0000,2.0000,-40.2500,-39.7500,-12.2500,-51.7500,25,-49.5000,11.2500,1,1.0000,9.0000,5.0000,3.0000,-4.5000,5.0000,-12.2500,7.0000,-17.5000,7.0000,-17.5000,12.0000,-28.0000
2018-09-25,2018,1,7581.7500,1.7500,-3.0000,-3.5000,-3.0000,-22.0000,14,-19.5000,0.5000,29,24.0000,10.7500,,1.0000,-6.2500,2.0000,-19.2500,2.0000,-19.2500,2.0000,-19.2500,,-3.0000
2018-09-26,2018,1,7614.0000,1.5000,0.5000,0.7500,-8.5000,-18.0000,7,-14.2500,4.0000,1,1.0000,6.0000,5.0000,3.0000,-3.5000,5.0000,-8.5000,6.0000,-10.2500,7.0000,-14.2500,,0.5000
2018-09-27,2018,1,7633.2500,1.7500,35.7500,35.5000,35.7500,-6.0000,2,-5.2500,35.7500,30,8.0000,2.0000,,2.0000,-5.2500,,35.7500,,35.7500,,35.7500,,35.7500
2018-09-28,2018,1,7642.2500,1.7500,1.2500,1.5000,3.5000,-19.0000,16,-16.5000,10.2500,4,5.0000,-3.7500,6.0000,13.0000,-5.5000,14.0000,-15.0000,14.0000,-15.0000,14.0000,-15.0000,,1.2500
2018-10-01,2018,1,7702.5000,1.6250,16.5000,16.0000,16.5000,-0.5000,1,6.7500,23.0000,15,1.0000,3.7500,,,16.5000,,16.5000,,16.5000,,16.5000,,16.5000
2018-10-02,2018,1,7668.2500,1.7500,9.7500,9.7500,9.7500,-33.0000,8,-30.0000,14.5000,27,14.0000,12.7500,,3.0000,-13.7500,3.0000,-13.7500,3.0000,-13.7500,5.0000,-16.2500,6.0000,-26.0000
2018-10-03,2018,-1,7683.0000,1.0000,-11.2500,-11.0000,-2.5000,-15.0000,3,-12.7500,6.7500,10,26.0000,2.0000,28.0000,2.0000,-9.0000,2.0000,-9.0000,2.0000,-9.0000,2.0000,-9.0000,3.0000,-13.0000
2018-10-04,2018,-1,7611.0000,2.0000,34.5000,34.5000,34.5000,-3.7500,2,0.2500,39.5000,30,1.0000,3.7500,,,34.5000,,34.5000,,34.5000,,34.5000,,34.5000
2018-10-05,2018,-1,7489.0000,4.0000,5.0000,4.7500,-16.5000,-45.7500,13,-43.2500,16.2500,26,1.0000,15.0000,3.0000,1.0000,-10.5000,3.0000,-16.5000,4.0000,-34.2500,4.0000,-34.2500,,5.0000
2018-10-08,2018,-1,7362.7500,2.5000,-48.5000,-48.2500,-17.7500,-60.0000,22,-59.5000,3.5000,1,1.0000,11.0000,4.0000,2.0000,-10.7500,2.0000,-10.7500,4.0000,-17.7500,10.0000,-38.0000,10.0000,-38.0000
2018-10-09,2018,-1,7364.7500,2.6250,-42.7500,-43.0000,-38.2500,-53.0000,28,-51.0000,0.0000,1,9.0000,38.2500,12.0000,1.0000,-14.0000,1.0000,-14.0000,2.0000,-30.7500,2.0000,-30.7500,3.0000,-41.0000
2018-10-10,2018,1,7349.7500,3.5000,-100.5000,-100.7500,-42.2500,-104.7500,26,-100.7500,0.5000,1,10.0000,36.2500,12.0000,1.0000,-18.7500,1.0000,-18.7500,3.0000,-25.2500,5.0000,-29.2500,12.0000,-42.2500
2018-10-11,2018,1,7067.0000,6.6250,44.2500,44.2500,44.2500,-65.0000,10,-62.0000,71.0000,26,14.0000,39.5000,,2.0000,-15.2500,6.0000,-34.5000,7.0000,-45.2500,9.0000,-62.0000,,44.2500
2018-10-12,2018,-1,7141.0000,4.0000,-27.2500,-27.2500,-27.2500,-29.7500,30,-27.2500,23.2500,12,,,,1.0000,-8.0000,29.0000,-19.5000,30.0000,-27.2500,,-27.2500,,-27.2500
2018-10-15,2018,-1,7140.0000,2.8750,51.0000,51.5000,51.0000,-7.7500,1,7.2500,51.7500,30,2.0000,-1.0000,,,51.0000,,51.0000,,51.0000,,51.0000,,51.0000
2018-10-16,2018,1,7162.5000,2.7500,26.2500,26.0000,26.2500,-9.2500,4,-7.2500,30.7500,29,21.0000,-0.5000,,3.0000,-7.2500,,26.2500,,26.2500,,26.2500,,26.2500
2018-10-17,2018,-1,7312.2500,2.7500,54.0000,53.5000,54.0000,0.0000,1,12.2500,59.7500,30,2.0000,-4.2500,,,54.0000,,54.0000,,54.0000,,54.0000,,54.0000
2018-10-18,2018,-1,7242.2500,2.5000,16.5000,17.0000,16.5000,-14.7500,16,-11.0000,24.2500,28,1.0000,11.0000,,7.0000,-5.0000,16.0000,-11.0000,,16.5000,,16.5000,,16.5000
2018-10-19,2018,1,7182.7500,3.1250,40.7500,41.0000,40.7500,-4.5000,3,-2.7500,50.2500,19,5.0000,-6.2500,,,40.7500,,40.7500,,40.7500,,40.7500,,40.7500
2018-10-22,2018,1,7168.5000,2.2500,-53.5000,-53.5000,-2.5000,-67.2500,26,-64.5000,14.5000,3,2.0000,-5.5000,3.0000,5.0000,-4.7500,6.0000,-14.0000,6.0000,-14.0000,7.0000,-24.7500,9.0000,-27.5000
2018-10-23,2018,1,7035.2500,5.3750,-61.2500,-61.5000,-11.7500,-61.5000,30,-61.5000,14.0000,5,5.0000,6.5000,7.0000,1.0000,-17.5000,25.0000,-21.7500,29.0000,-40.7500,30.0000,-61.2500,,-61.2500
2018-10-24,2018,-1,7118.2500,3.3750,42.5000,42.5000,42.5000,-9.7500,10,-6.7500,46.0000,30,12.0000,0.0000,,,42.5000,,42.5000,,42.5000,,42.5000,,42.5000
2018-10-25,2018,1,6909.2500,5.5000,75.7500,75.7500,75.7500,-36.5000,9,-31.7500,75.7500,30,11.0000,29.7500,,6.0000,-14.7500,8.0000,-31.2500,,75.7500,,75.7500,,75.7500
2018-10-26,2018,1,6808.2500,6.7500,16.2500,16.2500,16.2500,-11.2500,1,-9.0000,87.0000,17,3.0000,-0.5000,,,16.2500,,16.2500,,16.2500,,16.2500,,16.2500
2018-10-29,2018,-1,6942.0000,3.2500,-26.0000,-26.0000,-0.5000,-27.5000,30,-26.0000,21.0000,23,10.0000,-4.5000,15.0000,1.0000,-9.7500,6.0000,-14.5000,29.0000,-21.2500,,-26.0000,,-26.0000
2018-10-30,2018,1,6717.7500,8.0000,51.2500,51.2500,51.2500,-44.7500,5,-29.2500,87.2500,26,9.0000,15.7500,,4.0000,-29.5000,,51.2500,,51.2500,,51.2500,,51.2500
2018-10-31,2018,1,6946.2500,3.6250,43.2500,43.0000,43.2500,-18.0000,4,-13.7500,46.2500,30,7.0000,4.7500,,1.0000,-12.7500,,43.2500,,43.2500,,43.2500,,43.2500
2018-11-01,2018,1,6995.0000,3.0000,-26.0000,-25.5000,-36.5000,-50.7500,18,-40.2500,18.5000,5,20.0000,33.7500,29.0000,11.0000,-13.5000,11.0000,-13.5000,14.0000,-31.0000,14.0000,-31.0000,17.0000,-40.2500
2018-11-02,2018,1,7047.5000,6.0000,-15.7500,-16.2500,10.2500,-22.0000,29,-19.5000,45.0000,12,8.0000,-15.0000,20.0000,29.0000,-19.7500,,-15.7500,,-15.7500,,-15.7500,,-15.7500
2018-11-05,2018,-1,6938.0000,1.8750,40.7500,40.7500,40.7500,-16.2500,4,-9.5000,45.0000,30,6.0000,5.7500,,2.0000,-7.2500,3.0000,-8.5000,,40.7500,,40.7500,,40.7500
2018-11-06,2018,1,6974.7500,2.3750,41.0000,41.2500,41.0000,-4.2500,1,6.5000,60.0000,26,1.0000,8.7500,,,41.0000,,41.0000,,41.0000,,41.0000,,41.0000
2018-11-07,2018,1,7070.2500,3.1250,43.7500,44.0000,43.7500,-0.7500,1,6.0000,44.2500,30,2.0000,-3.5000,,,43.7500,,43.7500,,43.7500,,43.7500,,43.7500
2018-11-08,2018,1,7181.7500,2.6250,14.5000,14.2500,-24.7500,-28.2500,4,-25.0000,17.5000,29,7.0000,22.0000,11.0000,1.0000,-16.2500,1.0000,-16.2500,2.0000,-17.5000,3.0000,-22.5000,,14.5000
2018-11-09,2018,1,7107.2500,3.0000,-26.2500,-26.0000,-34.7500,-38.5000,11,-34.7500,6.7500,1,25.0000,29.0000,26.0000,2.0000,-6.7500,4.0000,-16.7500,5.0000,-24.2500,5.0000,-24.2500,,-26.2500
2018-11-12,2018,-1,6976.0000,2.7500,60.2500,60.2500,60.2500,-2.2500,1,10.0000,61.7500,30,1.0000,17.7500,,,60.2500,,60.2500,,60.2500,,60.2500,,60.2500
2018-11-13,2018,1,6896.7500,3.5000,-52.2500,-52.0000,-5.7500,-53.7500,30,-52.0000,23.7500,8,16.0000,0.0000,17.0000,11.0000,-8.0000,20.0000,-19.5000,24.0000,-28.2500,24.0000,-28.2500,28.0000,-46.2500
2018-11-14,2018,-1,6897.5000,4.3750,25.0000,25.0000,-17.0000,-32.0000,13,-27.0000,26.7500,30,6.0000,15.5000,10.0000,3.0000,-15.5000,4.0000,-18.7500,13.0000,-27.0000,,25.0000,,25.0000
2018-11-15,2018,-1,6746.5000,6.1250,-17.2500,-18.0000,-17.2500,-64.7500,12,-61.0000,1.2500,1,20.0000,40.0000,,2.0000,-25.5000,2.0000,-25.5000,4.0000,-39.0000,12.0000,-60.7500,,-17.2500
2018-11-16,2018,-1,6833.2500,5.0000,-41.7500,-41.5000,3.2500,-43.7500,30,-41.5000,25.7500,8,3.0000,-4.7500,13.0000,14.0000,-15.0000,16.0000,-21.5000,19.0000,-34.0000,30.0000,-41.7500,,-41.7500
2018-11-19,2018,1,6844.0000,3.0000,-55.5000,-55.5000,-30.7500,-66.0000,25,-59.7500,1.2500,1,16.0000,21.7500,17.0000,1.0000,-6.2500,2.0000,-15.0000,3.0000,-27.5000,3.0000,-27.5000,18.0000,-38.7500
2018-11-20,2018,1,6520.0000,5.2500,-9.0000,-8.5000,-8.0000,-43.5000,24,-38.0000,38.0000,14,5.0000,-6.2500,18.0000,20.0000,-16.2500,21.0000,-30.5000,24.0000,-37.7500,,-9.0000,,-9.0000
2018-11-21,2018,1,6639.0000,3.2500,-6.5000,-6.2500,-46.7500,-68.0000,19,-63.2500,5.7500,1,13.0000,37.0000,17.0000,2.0000,-7.5000,4.0000,-27.2500,4.0000,-27.2500,4.0000,-27.2500,9.0000,-44.5000
2018-11-23,2018,1,6555.7500,2.5000,26.5000,26.7500,26.5000,-7.2500,1,-0.7500,45.7500,25,3.0000,-3.0000,,,26.5000,,26.5000,,26.5000,,26.5000,,26.5000
2018-11-26,2018,-1,6617.5000,2.2500,-45.5000,-45.2500,-45.5000,-48.5000,30,-45.2500,18.7500,6,,,,1.0000,-4.7500,10.0000,-10.2500,17.0000,-15.2500,18.0000,-17.7500,24.0000,-29.2500
2018-11-27,2018,1,6662.5000,2.7500,-7.2500,-7.0000,-7.2500,-49.2500,9,-38.0000,8.5000,28,21.0000,21.2500,,1.0000,-6.7500,5.0000,-22.0000,5.0000,-22.0000,6.0000,-28.7500,8.0000,-37.2500
2018-11-28,2018,-1,6744.2500,1.5000,-13.7500,-13.5000,-8.5000,-15.5000,30,-13.5000,11.0000,14,9.0000,7.2500,18.0000,2.0000,-5.5000,5.0000,-8.2500,6.0000,-11.5000,30.0000,-13.7500,,-13.7500
2018-11-29,2018,1,6906.7500,2.2500,-22.7500,-22.7500,-25.0000,-31.7500,17,-29.2500,4.5000,1,6.0000,15.7500,8.0000,1.0000,-5.2500,2.0000,-16.7500,2.0000,-16.7500,4.0000,-22.2500,16.0000,-29.5000
2018-11-30,2018,-1,6890.5000,2.3750,4.2500,4.7500,4.2500,-11.0000,17,-8.0000,18.0000,10,1.0000,11.2500,,15.0000,-5.2500,,4.2500,,4.2500,,4.2500,,4.2500
2018-12-03,2018,-1,7084.0000,1.7500,28.2500,28.5000,28.2500,-6.0000,3,2.2500,49.7500,25,7.0000,-9.2500,,,28.2500,,28.2500,,28.2500,,28.2500,,28.2500
2018-12-04,2018,1,7038.0000,2.0000,-4.5000,-4.5000,-13.0000,-26.7500,22,-23.5000,7.5000,7,5.0000,10.0000,15.0000,2.0000,-11.2500,2.0000,-11.2500,15.0000,-13.0000,21.0000,-23.2500,,-4.5000
2018-12-06,2018,-1,6658.7500,5.5000,-33.2500,-33.2500,-59.5000,-72.5000,13,-62.5000,15.0000,1,9.0000,51.7500,12.0000,2.0000,-19.7500,3.0000,-29.5000,4.0000,-45.5000,4.0000,-45.5000,,-33.2500
2018-12-07,2018,1,6812.7500,3.1250,23.0000,22.7500,22.7500,-5.7500,2,-4.7500,39.2500,10,10.0000,-26.5000,12.0000,,23.0000,,23.0000,,23.0000,,23.0000,,23.0000
2018-12-10,2018,1,6642.0000,3.7500,-41.2500,-41.2500,-13.7500,-60.0000,22,-54.2500,30.5000,12,1.0000,7.2500,17.0000,17.0000,-13.7500,18.0000,-16.7500,19.0000,-23.5000,20.0000,-39.2500,21.0000,-55.0000
2018-12-11,2018,-1,6774.2500,2.5000,-8.7500,-9.2500,-13.2500,-15.5000,13,-13.5000,10.7500,8,15.0000,6.5000,24.0000,5.0000,-7.0000,12.0000,-13.0000,,-8.7500,,-8.7500,,-8.7500
2018-12-12,2018,-1,6803.7500,3.1250,-5.7500,-6.0000,4.5000,-10.0000,28,-6.5000,24.7500,15,15.0000,-5.7500,20.0000,27.0000,-6.7500,,-5.7500,,-5.7500,,-5.7500,,-5.7500
2018-12-13,2018,1,6833.5000,2.6250,-5.5000,-6.0000,-11.7500,-28.7500,23,-27.0000,23.7500,9,4.0000,11.7500,20.0000,1.0000,-12.0000,1.0000,-12.0000,21.0000,-16.7500,22.0000,-24.5000,,-5.5000
2018-12-14,2018,-1,6701.5000,2.6250,-16.5000,-16.5000,0.2500,-21.5000,26,-19.2500,22.0000,5,5.0000,-5.7500,10.0000,14.0000,-7.7500,15.0000,-12.7500,26.0000,-19.2500,,-16.5000,,-16.5000
2018-12-17,2018,-1,6581.7500,3.2500,26.2500,26.2500,26.2500,-12.0000,1,-5.5000,58.7500,21,4.0000,5.2500,,,26.2500,,26.2500,,26.2500,,26.2500,,26.2500
2018-12-18,2018,-1,6521.5000,2.7500,-7.0000,-7.0000,-11.2500,-28.0000,23,-25.5000,13.7500,6,7.0000,-0.5000,10.0000,10.0000,-11.2500,11.0000,-17.2500,11.0000,-17.2500,21.0000,-22.0000,,-7.0000
2018-12-19,2018,1,6522.5000,2.2500,55.7500,56.0000,55.7500,-7.2500,2,-4.2500,64.5000,27,1.0000,14.0000,,,55.7500,,55.7500,,55.7500,,55.7500,,55.7500
2018-12-20,2018,1,6353.7500,5.0000,14.0000,13.7500,-12.2500,-34.7500,21,-27.7500,31.2500,29,1.0000,5.5000,8.0000,8.0000,-12.2500,10.0000,-22.0000,,14.0000,,14.0000,,14.0000
2018-12-21,2018,-1,6291.0000,5.5000,35.0000,35.2500,17.2500,-16.2500,4,-9.0000,44.2500,30,23.0000,-23.7500,26.0000,,35.0000,,35.0000,,35.0000,,35.0000,,35.0000
2018-12-24,2018,1,6047.5000,6.2500,-67.0000,-67.2500,-67.0000,-106.2500,25,-95.7500,19.2500,3,28.0000,87.0000,,3.0000,-16.7500,4.0000,-28.5000,10.0000,-40.7500,11.0000,-50.5000,15.0000,-86.0000
2018-12-26,2018,1,6015.2500,4.8750,-8.2500,-8.2500,-14.7500,-26.0000,28,-22.7500,36.5000,7,1.0000,11.5000,26.0000,25.0000,-9.7500,27.0000,-22.7500,,-8.2500,,-8.2500,,-8.2500
2018-12-27,2018,-1,6181.7500,5.2500,-10.5000,-10.0000,-14.2500,-46.5000,6,-39.5000,35.0000,23,1.0000,6.0000,2.0000,2.0000,-14.2500,5.0000,-32.2500,5.0000,-32.2500,,-10.5000,,-10.5000
2018-12-28,2018,-1,6320.7500,4.0000,7.5000,7.5000,-24.5000,-28.0000,15,-25.7500,35.7500,4,1.0000,18.0000,14.0000,12.0000,-11.5000,14.0000,-24.5000,14.0000,-24.5000,,7.5000,,7.5000
2018-12-31,2018,-1,6352.5000,2.3750,-1.7500,-1.5000,-1.7500,-24.2500,8,-20.5000,22.7500,21,14.0000,11.0000,,1.0000,-6.2500,2.0000,-12.2500,4.0000,-17.7500,5.0000,-20.0000,,-1.7500
2019-01-02,2019,1,6232.0000,3.5000,14.7500,14.7500,2.5000,-10.0000,3,-3.7500,38.0000,25,5.0000,-6.2500,6.0000,,14.7500,,14.7500,,14.7500,,14.7500,,14.7500
2019-01-03,2019,1,6300.2500,3.6250,-76.0000,-76.0000,-68.0000,-76.5000,30,-76.0000,3.7500,1,25.0000,52.0000,28.0000,3.0000,-8.5000,4.0000,-22.0000,4.0000,-22.0000,7.0000,-35.7500,16.0000,-45.2500
2019-01-04,2019,-1,6248.5000,4.2500,-61.0000,-61.0000,-49.2500,-70.2500,30,-66.2500,2.0000,3,23.0000,45.5000,24.0000,1.0000,-10.2500,5.0000,-19.2500,9.0000,-29.5000,11.0000,-35.0000,25.0000,-55.0000
2019-01-07,2019,1,6440.7500,3.2500,-4.7500,-5.2500,-4.7500,-18.5000,22,-15.2500,21.2500,16,,,,3.0000,-9.5000,22.0000,-15.2500,,-4.7500,,-4.7500,,-4.7500
2019-01-08,2019,1,6575.0000,2.0000,-30.2500,-30.0000,-0.2500,-39.0000,26,-37.7500,11.2500,3,2.0000,0.0000,5.0000,7.0000,-4.0000,15.0000,-14.0000,15.0000,-14.0000,16.0000,-23.2500,19.0000,-30.7500
2019-01-09,2019,-1,6575.7500,2.6250,-30.5000,-30.5000,-22.7500,-39.0000,28,-34.2500,1.7500,16,15.0000,18.5000,18.0000,1.0000,-9.7500,2.0000,-11.7500,3.0000,-21.0000,4.0000,-29.7500,21.0000,-31.7500
2019-01-10,2019,-1,6560.2500,1.7500,11.5000,11.2500,16.2500,-2.5000,6,-1.2500,32.7500,23,21.0000,-20.7500,28.0000,,11.5000,,11.5000,,11.5000,,11.5000,,11.5000
2019-01-11,2019,-1,6588.5000,2.1250,-5.7500,-6.0000,3.7500,-11.7500,4,-7.0000,16.5000,19,19.0000,-7.5000,26.0000,2.0000,-7.0000,,-5.7500,,-5.7500,,-5.7500,,-5.7500
2019-01-14,2019,-1,6539.5000,1.5000,8.7500,8.7500,-5.7500,-8.2500,21,-5.2500,18.0000,3,1.0000,5.0000,21.0000,20.0000,-4.0000,,8.7500,,8.7500,,8.7500,,8.7500
2019-01-15,2019,1,6583.0000,2.1250,77.5000,77.7500,77.5000,-0.2500,1,12.2500,86.0000,30,2.0000,-2.5000,,,77.5000,,77.5000,,77.5000,,77.5000,,77.5000
2019-01-16,2019,1,6697.2500,1.7500,25.0000,25.0000,25.0000,-2.5000,1,1.5000,40.0000,14,1.0000,4.5000,,,25.0000,,25.0000,,25.0000,,25.0000,,25.0000
2019-01-17,2019,1,6654.0000,1.5000,28.5000,28.2500,28.5000,0.0000,1,2.5000,39.7500,25,2.0000,-1.0000,,,28.5000,,28.5000,,28.5000,,28.5000,,28.5000
2019-01-18,2019,-1,6769.2500,2.2500,30.7500,30.7500,30.7500,-8.5000,2,-6.7500,32.0000,30,7.0000,-1.5000,,1.0000,-6.7500,,30.7500,,30.7500,,30.7500,,30.7500
2019-01-22,2019,1,6743.5000,2.1250,-19.0000,-19.0000,-19.0000,-28.5000,21,-27.2500,2.7500,3,23.0000,25.0000,,8.0000,-10.7500,8.0000,-10.7500,15.0000,-18.0000,15.0000,-18.0000,18.0000,-26.0000
2019-01-23,2019,-1,6691.7500,2.7500,-24.5000,-24.7500,-18.0000,-31.2500,18,-29.5000,0.0000,1,6.0000,17.0000,13.0000,1.0000,-5.7500,3.0000,-19.0000,3.0000,-19.0000,15.0000,-22.5000,,-24.5000
2019-01-24,2019,-1,6677.7500,2.3750,-4.5000,-4.5000,-10.2500,-32.5000,14,-29.0000,5.0000,9,9.0000,7.2500,11.0000,1.0000,-5.2500,2.0000,-13.0000,3.0000,-16.2500,13.0000,-26.7500,15.0000,-28.7500
2019-01-25,2019,-1,6739.5000,2.2500,-34.2500,-34.0000,-34.2500,-35.0000,30,-34.0000,0.0000,1,,,,2.0000,-5.2500,7.0000,-10.0000,15.0000,-15.0000,18.0000,-19.0000,27.0000,-28.5000
2019-01-28,2019,-1,6690.2500,4.6250,23.0000,23.0000,23.0000,0.0000,1,9.7500,38.2500,23,1.0000,3.7500,,,23.0000,,23.0000,,23.0000,,23.0000,,23.0000
2019-01-29,2019,-1,6702.0000,1.7500,4.0000,4.2500,4.0000,-7.7500,2,-4.5000,24.7500,13,4.0000,0.5000,,2.0000,-4.7500,,4.0000,,4.0000,,4.0000,,4.0000
2019-01-30,2019,1,6725.0000,2.0000,-20.2500,-20.2500,-9.2500,-21.7500,30,-20.2500,11.7500,8,1.0000,6.7500,16.0000,12.0000,-4.2500,16.0000,-9.2500,27.0000,-15.0000,28.0000,-17.0000,,-20.2500
2019-01-31,2019,-1,6846.5000,2.7500,-29.5000,-29.5000,-16.2500,-33.0000,23,-31.2500,6.2500,4,1.0000,6.2500,13.0000,12.0000,-6.0000,13.0000,-16.2500,14.0000,-17.2500,19.0000,-26.5000,,-29.5000
2019-02-01,2019,-1,6878.0000,2.3750,-9.2500,-9.2500,-9.2500,-35.5000,13,-34.0000,6.7500,1,17.0000,24.7500,,3.0000,-14.7500,3.0000,-14.7500,3.0000,-14.7500,4.0000,-21.2500,8.0000,-30.0000
2019-02-04,2019,1,6887.0000,1.0000,9.5000,9.2500,-8.0000,-13.5000,7,-9.7500,23.7500,23,1.0000,1.0000,5.0000,5.0000,-8.0000,5.0000,-8.0000,5.0000,-8.0000,8.0000,-9.7500,,9.5000
